Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,0.7949209809303284,0.7966790199279785,0.7910150289535522,0.7966790199279785,0.47852566838264465,204800,0.0,0.0
1996-01-02 00:00:00+05:30,0.7949209809303284,0.7988280057907104,0.7934569716453552,0.7934569716453552,0.4765903353691101,204800,0.0,0.0
1996-01-03 00:00:00+05:30,0.7988280057907104,0.7988280057907104,0.7988280057907104,0.7988280057907104,0.4798164367675781,102400,0.0,0.0
1996-01-04 00:00:00+05:30,0.7910150289535522,0.7949209809303284,0.7910150289535522,0.7935540080070496,0.47664886713027954,307200,0.0,0.0
1996-01-05 00:00:00+05:30,0.7841789722442627,0.7841789722442627,0.7841789722442627,0.7841789722442627,0.4710176885128021,51200,0.0,0.0
1996-01-08 00:00:00+05:30,0.7841789722442627,0.7910150289535522,0.7851560115814209,0.7890620231628418,0.4739505350589752,358400,0.0,0.0
1996-01-09 00:00:00+05:30,0.7890620231628418,0.78125,0.7714840173721313,0.7802730202674866,0.4686715602874756,870400,0.0,0.0
1996-01-10 00:00:00+05:30,0.7802730202674866,0.7753900289535522,0.7714840173721313,0.7734370231628418,0.4645653963088989,358400,0.0,0.0
1996-01-11 00:00:00+05:30,0.7792959809303284,0.7910150289535522,0.7734370231628418,0.7910150289535522,0.47512367367744446,819200,0.0,0.0
1996-01-12 00:00:00+05:30,0.7871090173721313,0.7871090173721313,0.78125,0.7866209745407104,0.47248443961143494,358400,0.0,0.0
1996-01-15 00:00:00+05:30,0.7763670086860657,0.7851560115814209,0.7763670086860657,0.7778319716453552,0.46720513701438904,307200,0.0,0.0
1996-01-16 00:00:00+05:30,0.7778319716453552,0.78125,0.7128900289535522,0.78125,0.46925824880599976,358400,0.0,0.0
1996-01-17 00:00:00+05:30,0.78125,0.7832030057907104,0.7714840173721313,0.7738280296325684,0.4648003578186035,768000,0.0,0.0
1996-01-18 00:00:00+05:30,0.7738280296325684,0.7763670086860657,0.7695310115814209,0.7763670086860657,0.4663253128528595,204800,0.0,0.0
1996-01-19 00:00:00+05:30,0.7714840173721313,0.7714840173721313,0.7680659890174866,0.7685539722442627,0.4616323709487915,512000,0.0,0.0
1996-01-22 00:00:00+05:30,0.7714840173721313,0.7763670086860657,0.7714840173721313,0.7763670086860657,0.4663253128528595,204800,0.0,0.0
1996-01-23 00:00:00+05:30,0.7675780057907104,0.78125,0.7675780057907104,0.7739250063896179,0.46485862135887146,665600,0.0,0.0
1996-01-24 00:00:00+05:30,0.7739250063896179,0.7705069780349731,0.7529289722442627,0.7705069780349731,0.4628053903579712,409600,0.0,0.0
1996-01-25 00:00:00+05:30,0.7709959745407104,0.7709959745407104,0.7675780057907104,0.7675780057907104,0.4610462784767151,102400,0.0,0.0
1996-01-26 00:00:00+05:30,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.4610462784767151,0,0.0,0.0
1996-01-29 00:00:00+05:30,0.765625,0.765625,0.7631829977035522,0.7631829977035522,0.4584062397480011,102400,0.0,0.0
