Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-02-02 00:00:00+05:30,6.738948822021484,7.354826927185059,6.738948822021484,7.276279926300049,4.573289394378662,818725675,0.0,0.0
1996-02-05 00:00:00+05:30,7.676154136657715,8.040325164794922,7.4458699226379395,7.881446838378906,4.953649997711182,1222482548,0.0,0.0
1996-02-06 00:00:00+05:30,8.070672988891602,8.211700439453125,7.0549211502075195,7.220940113067627,4.538509845733643,1242315590,0.0,0.0
1996-02-07 00:00:00+05:30,6.821065902709961,7.426232814788818,6.749660015106201,7.354826927185059,4.622659683227539,895441820,0.0,0.0
1996-02-08 00:00:00+05:30,7.429802894592285,8.127798080444336,7.354826927185059,7.997481822967529,5.026580810546875,821653997,0.0,0.0
1996-02-09 00:00:00+05:30,8.283105850219727,8.640135765075684,8.001051902770996,8.461621284484863,5.318301200866699,994440377,0.0,0.0
1996-02-12 00:00:00+05:30,8.247403144836426,8.390214920043945,7.818965911865234,7.931430816650391,4.985065460205078,971599188,0.0,0.0
1996-02-13 00:00:00+05:30,7.854669094085693,8.716897964477539,7.786833763122559,8.408066749572754,5.284641265869141,1019034918,0.0,0.0
1996-02-14 00:00:00+05:30,8.622284889221191,8.74545955657959,8.349157333374023,8.413421630859375,5.288007736206055,622459505,0.0,0.0
1996-02-15 00:00:00+05:30,8.211700439453125,8.479473114013672,8.140294075012207,8.279536247253418,5.203856945037842,699136437,0.0,0.0
1996-02-16 00:00:00+05:30,8.140294075012207,8.220625877380371,8.070672988891602,8.133152961730957,5.111852169036865,495646793,0.0,0.0
1996-02-19 00:00:00+05:30,8.283105850219727,8.397356033325195,8.167071342468262,8.215270042419434,5.163464069366455,518231701,0.0,0.0
1996-02-20 00:00:00+05:30,8.211700439453125,8.245617866516113,7.676154136657715,7.781477928161621,4.890818119049072,639131752,0.0,0.0
1996-02-21 00:00:00+05:30,7.781477928161621,7.781477928161621,7.781477928161621,7.781477928161621,4.890818119049072,0,0.0,0.0
1996-02-22 00:00:00+05:30,7.9617791175842285,8.247403144836426,7.892158031463623,8.192063331604004,5.148879051208496,613558303,0.0,0.0
1996-02-23 00:00:00+05:30,8.175996780395508,8.19384765625,7.968918800354004,8.104591369628906,5.093900680541992,546094871,0.0,0.0
1996-02-26 00:00:00+05:30,8.19384765625,8.36343765258789,8.070672988891602,8.122442245483398,5.105121612548828,544960514,0.0,0.0
1996-02-27 00:00:00+05:30,8.168855667114258,8.211700439453125,7.892158031463623,8.029614448547363,5.04677677154541,542491536,0.0,0.0
1996-02-28 00:00:00+05:30,8.18492317199707,8.275964736938477,8.05103588104248,8.068887710571289,5.071460723876953,427826248,0.0,0.0
1996-02-29 00:00:00+05:30,7.997481822967529,8.026043891906738,7.515491008758545,7.563690185546875,4.753931999206543,697898447,0.0,0.0
1996-03-01 00:00:00+05:30,7.622600078582764,7.718997955322266,7.4458699226379395,7.606533050537109,4.780861854553223,723172202,0.0,0.0
1996-03-04 00:00:00+05:30,7.640450954437256,7.676154136657715,7.440514087677002,7.527987003326416,4.731493949890137,673407539,0.0,0.0
1996-03-05 00:00:00+05:30,7.527987003326416,7.527987003326416,7.527987003326416,7.527987003326416,4.731493949890137,0,0.0,0.0
1996-03-06 00:00:00+05:30,7.6583027839660645,7.84752893447876,7.5904669761657715,7.795759201049805,4.89979362487793,543855566,0.0,0.0
1996-03-07 00:00:00+05:30,7.904654026031494,8.042110443115234,7.827891826629639,7.865379810333252,4.943551540374756,854410306,0.0,0.0
1996-03-08 00:00:00+05:30,7.765411853790283,7.854669094085693,7.667229175567627,7.82432222366333,4.917746543884277,646827174,0.0,0.0
1996-03-11 00:00:00+05:30,7.711856842041016,7.872520923614502,7.681509971618652,7.849314212799072,4.933454990386963,631091821,0.0,0.0
1996-03-12 00:00:00+05:30,7.836818218231201,8.497323989868164,7.801115036010742,8.252758026123047,5.187027931213379,803011329,0.0,0.0
1996-03-13 00:00:00+05:30,8.033185005187988,8.14922046661377,7.935000896453857,8.111730575561523,5.098389148712158,577715422,0.0,0.0
1996-03-14 00:00:00+05:30,8.104591369628906,8.190278053283691,8.05103588104248,8.109946250915527,5.0972676277160645,597611484,0.0,0.0
1996-03-15 00:00:00+05:30,8.067103385925293,8.092095375061035,7.783263206481934,7.843958854675293,4.930088043212891,622444100,0.0,0.0
1996-03-18 00:00:00+05:30,7.763627052307129,7.783263206481934,7.4583659172058105,7.4869279861450195,4.705687046051025,667319823,0.0,0.0
1996-03-19 00:00:00+05:30,7.461935997009277,7.5976080894470215,6.872836112976074,7.0263590812683105,4.4162116050720215,1037292464,0.0,0.0
1996-03-20 00:00:00+05:30,7.0263590812683105,7.0263590812683105,7.0263590812683105,7.0263590812683105,4.4162116050720215,0,0.0,0.0
1996-03-21 00:00:00+05:30,7.319124221801758,7.608317852020264,7.319124221801758,7.52977180480957,4.732616424560547,670459612,0.0,0.0
1996-03-22 00:00:00+05:30,7.388744831085205,7.388744831085205,7.0870537757873535,7.22451114654541,4.54075288772583,674824785,0.0,0.0
1996-03-25 00:00:00+05:30,7.317338943481445,7.358397006988525,7.078127861022949,7.181666851043701,4.513824462890625,457166882,0.0,0.0
1996-03-26 00:00:00+05:30,7.140608787536621,7.283421039581299,6.908538818359375,7.135252952575684,4.484652519226074,532380354,0.0,0.0
1996-03-27 00:00:00+05:30,7.390530109405518,7.495853900909424,7.356612205505371,7.388744831085205,4.643977642059326,377229724,0.0,0.0
1996-03-28 00:00:00+05:30,7.40838098526001,7.5226311683654785,7.383388996124268,7.485143184661865,4.70456600189209,359409115,0.0,0.0
1996-03-29 00:00:00+05:30,7.476216793060303,7.524415969848633,7.361967086791992,7.385173797607422,4.641733646392822,325958187,0.0,0.0
1996-04-01 00:00:00+05:30,7.417306900024414,7.479787826538086,7.354826927185059,7.454794883728027,4.68549108505249,247509698,0.0,0.0
1996-04-02 00:00:00+05:30,7.470861911773682,7.569045066833496,7.399456024169922,7.474431991577148,4.697833061218262,367425238,0.0,0.0
1996-04-03 00:00:00+05:30,7.642236232757568,7.726139068603516,7.519061088562012,7.536911964416504,4.737103462219238,297032084,0.0,0.0
1996-04-04 00:00:00+05:30,7.461935997009277,7.472647190093994,7.369108200073242,7.447655200958252,4.681003093719482,241840713,0.0,0.0
1996-04-05 00:00:00+05:30,7.447655200958252,7.447655200958252,7.447655200958252,7.447655200958252,4.681003093719482,0,0.0,0.0
1996-04-08 00:00:00+05:30,7.542267799377441,7.611888885498047,7.4940690994262695,7.572615146636963,4.759543418884277,228109392,0.0,0.0
1996-04-09 00:00:00+05:30,7.667229175567627,7.754701137542725,7.542267799377441,7.581541061401367,4.765152931213379,320184170,0.0,0.0
1996-04-10 00:00:00+05:30,7.676154136657715,7.710072040557861,7.547623157501221,7.5779709815979,4.76291036605835,285103129,0.0,0.0
1996-04-11 00:00:00+05:30,7.506565093994141,7.551194190979004,7.456581115722656,7.499423980712891,4.713540554046631,216484333,0.0,0.0
1996-04-12 00:00:00+05:30,7.499423980712891,7.765411853790283,7.465506076812744,7.70471715927124,4.8425726890563965,341108156,0.0,0.0
1996-04-15 00:00:00+05:30,7.854669094085693,8.059962272644043,7.8386030197143555,7.90286922454834,4.9671149253845215,476612002,0.0,0.0
1996-04-16 00:00:00+05:30,7.9260759353637695,8.024258613586426,7.854669094085693,7.920720100402832,4.978334426879883,388937409,0.0,0.0
1996-04-17 00:00:00+05:30,8.140294075012207,8.345585823059082,8.063531875610352,8.258113861083984,5.190392017364502,410008440,0.0,0.0
1996-04-18 00:00:00+05:30,8.515175819396973,8.756171226501465,8.449125289916992,8.711543083190918,5.475382328033447,686239778,0.0,0.0
1996-04-19 00:00:00+05:30,8.782949447631836,8.943612098693848,8.695475578308105,8.766881942749023,5.510164260864258,657928468,0.0,0.0
1996-04-22 00:00:00+05:30,8.854354858398438,8.87220573425293,8.443770408630371,8.488398551940918,5.3351311683654785,577856867,0.0,0.0
1996-04-23 00:00:00+05:30,8.409852027893066,8.524102210998535,8.300957679748535,8.4312744140625,5.299229621887207,570256675,0.0,0.0
1996-04-24 00:00:00+05:30,8.822221755981445,9.214956283569336,8.790088653564453,9.11498737335205,5.728955268859863,534899747,0.0,0.0
1996-04-25 00:00:00+05:30,9.175682067871094,9.372049331665039,8.497323989868164,8.650847434997559,5.437233924865723,620220200,0.0,0.0
1996-04-26 00:00:00+05:30,8.640135765075684,8.834717750549316,8.425917625427246,8.727608680725098,5.485480308532715,632532875,0.0,0.0
1996-04-29 00:00:00+05:30,8.640135765075684,8.684764862060547,8.488398551940918,8.656203269958496,5.44059944152832,421084526,0.0,0.0
1996-04-30 00:00:00+05:30,8.640135765075684,8.925761222839355,8.58658218383789,8.734749794006348,5.489967346191406,429361131,0.0,0.0
1996-05-01 00:00:00+05:30,9.532712936401367,9.636251449584961,9.434529304504395,9.498794555664062,5.970186233520508,495470338,0.0,0.0
1996-05-02 00:00:00+05:30,9.425602912902832,9.554134368896484,9.282791137695312,9.505934715270996,5.974673271179199,506967956,0.0,0.0
1996-05-03 00:00:00+05:30,9.42381763458252,9.479158401489258,9.247088432312012,9.289932250976562,5.8389129638671875,493527926,0.0,0.0
1996-05-06 00:00:00+05:30,9.068572998046875,9.11855697631836,8.722253799438477,8.768667221069336,5.511286735534668,591063023,0.0,0.0
1996-05-07 00:00:00+05:30,8.756171226501465,8.941826820373535,8.722253799438477,8.875777244567871,5.57860803604126,548608662,0.0,0.0
1996-05-08 00:00:00+05:30,8.711543083190918,9.050722122192383,8.604433059692383,8.923975944519043,5.608900547027588,785659868,0.0,0.0
1996-05-09 00:00:00+05:30,8.756171226501465,8.940041542053223,8.657987594604492,8.70618724822998,5.472016334533691,609397594,0.0,0.0
1996-05-10 00:00:00+05:30,8.497323989868164,8.66334342956543,8.445554733276367,8.615143775939941,5.414794921875,606288615,0.0,0.0
1996-05-13 00:00:00+05:30,8.72939395904541,8.850784301757812,8.679409980773926,8.797229766845703,5.529238700866699,398370778,0.0,0.0
1996-05-14 00:00:00+05:30,8.782949447631836,9.100706100463867,8.738320350646973,9.04179573059082,5.682952880859375,651015892,0.0,0.0
1996-05-15 00:00:00+05:30,8.8989839553833,9.139979362487793,8.71332836151123,9.061431884765625,5.6952948570251465,917242481,0.0,0.0
1996-05-16 00:00:00+05:30,9.166755676269531,9.300642967224121,9.052507400512695,9.113202095031738,5.727834224700928,688543503,0.0,0.0
1996-05-17 00:00:00+05:30,8.925761222839355,9.032870292663574,8.882917404174805,8.932901382446289,5.614511966705322,565289312,0.0,0.0
1996-05-20 00:00:00+05:30,8.818652153015137,8.83293342590332,8.625855445861816,8.652632713317871,5.438356399536133,326115037,0.0,0.0
1996-05-21 00:00:00+05:30,8.600863456726074,8.711543083190918,8.550878524780273,8.622284889221191,5.419282913208008,456241191,0.0,0.0
1996-05-22 00:00:00+05:30,8.711543083190918,8.754385948181152,8.641921997070312,8.668699264526367,5.448454856872559,319336904,0.0,0.0
1996-05-23 00:00:00+05:30,8.611574172973633,8.647276878356934,8.554449081420898,8.59729290008545,5.403574466705322,294687746,0.0,0.0
1996-05-24 00:00:00+05:30,8.679409980773926,8.704401969909668,8.63299560546875,8.677624702453613,5.700369834899902,236779521,0.371479,0.0
1996-05-27 00:00:00+05:30,8.604433059692383,8.604433059692383,8.408066749572754,8.422348022460938,5.532678127288818,385864842,0.0,0.0
1996-05-28 00:00:00+05:30,8.247403144836426,8.247403144836426,8.052821159362793,8.14922046661377,5.353260040283203,545547298,0.0,0.0
1996-05-29 00:00:00+05:30,8.32059383392334,8.72939395904541,8.32059383392334,8.613359451293945,5.658154010772705,514643772,0.0,0.0
1996-05-30 00:00:00+05:30,8.675840377807617,8.70083236694336,8.400925636291504,8.456266403198242,5.554959297180176,528103408,0.0,0.0
1996-05-31 00:00:00+05:30,8.577655792236328,8.58658218383789,8.429489135742188,8.509819984436035,5.590139389038086,445949352,0.0,0.0
1996-06-03 00:00:00+05:30,8.675840377807617,8.800800323486328,8.622284889221191,8.770453453063965,5.761351585388184,488962489,0.0,0.0
1996-06-04 00:00:00+05:30,8.923975944519043,8.977529525756836,8.488398551940918,8.645491600036621,5.679265022277832,719201952,0.0,0.0
1996-06-05 00:00:00+05:30,8.747245788574219,8.747245788574219,8.51339054107666,8.5901517868042,5.642909049987793,333800656,0.0,0.0
1996-06-06 00:00:00+05:30,8.709756851196289,8.890057563781738,8.675840377807617,8.731179237365723,5.735550403594971,331038987,0.0,0.0
1996-06-07 00:00:00+05:30,8.608003616333008,8.765096664428711,8.595507621765137,8.724039077758789,5.73085880279541,223961286,0.0,0.0
1996-06-10 00:00:00+05:30,8.69369125366211,8.72939395904541,8.604433059692383,8.645491600036621,5.679265022277832,181533533,0.0,0.0
1996-06-11 00:00:00+05:30,8.604433059692383,8.657987594604492,8.529457092285156,8.577655792236328,5.634700298309326,245694726,0.0,0.0
1996-06-12 00:00:00+05:30,8.711543083190918,8.799015045166016,8.643707275390625,8.707971572875977,5.720306396484375,200355457,0.0,0.0
1996-06-13 00:00:00+05:30,8.69369125366211,8.741889953613281,8.645491600036621,8.674054145812988,5.698025226593018,116946606,0.0,0.0
1996-06-14 00:00:00+05:30,8.711543083190918,8.782949447631836,8.682979583740234,8.765096664428711,5.757831573486328,122670207,0.0,0.0
1996-06-17 00:00:00+05:30,8.791873931884766,8.791873931884766,8.624070167541504,8.645491600036621,5.679265022277832,107843741,0.0,0.0
1996-06-18 00:00:00+05:30,8.604433059692383,8.604433059692383,8.322379112243652,8.42413330078125,5.5338521003723145,191150360,0.0,0.0
1996-06-19 00:00:00+05:30,8.425917625427246,8.461621284484863,8.106375694274902,8.1724271774292,5.368504047393799,239238694,0.0,0.0
1996-06-20 00:00:00+05:30,8.104591369628906,8.220625877380371,8.01533317565918,8.18492317199707,5.376713752746582,284643785,0.0,0.0
1996-06-21 00:00:00+05:30,8.136724472045898,8.190278053283691,7.911794185638428,7.958208084106445,5.227781295776367,353062318,0.0,0.0
1996-06-24 00:00:00+05:30,7.893942832946777,7.9617791175842285,7.76898193359375,7.890373229980469,5.183220863342285,307595608,0.0,0.0
1996-06-25 00:00:00+05:30,7.9260759353637695,7.9617791175842285,7.569045066833496,7.724352836608887,5.074162483215332,349199902,0.0,0.0
1996-06-26 00:00:00+05:30,7.772552013397217,7.772552013397217,7.538698196411133,7.576186180114746,4.97683048248291,296123198,0.0,0.0
1996-06-27 00:00:00+05:30,7.506565093994141,7.783263206481934,7.413736820220947,7.711856842041016,5.065954685211182,538798574,0.0,0.0
1996-06-28 00:00:00+05:30,7.783263206481934,7.917150020599365,7.552978992462158,7.6261701583862305,5.009666442871094,759474427,0.0,0.0
1996-07-01 00:00:00+05:30,7.53512716293335,7.772552013397217,7.372677803039551,7.453010082244873,4.895914554595947,553501802,0.0,0.0
1996-07-02 00:00:00+05:30,7.4583659172058105,7.52977180480957,7.24771785736084,7.29591703414917,4.792720794677734,568077589,0.0,0.0
1996-07-03 00:00:00+05:30,7.194162845611572,7.210229873657227,6.7300238609313965,6.8067851066589355,4.47140645980835,645479950,0.0,0.0
1996-07-04 00:00:00+05:30,6.685394763946533,6.990655899047852,6.576499938964844,6.781793117523193,4.454989433288574,806775714,0.0,0.0
1996-07-05 00:00:00+05:30,6.846057891845703,6.908538818359375,6.588996887207031,6.680038928985596,4.388146877288818,595286753,0.0,0.0
1996-07-08 00:00:00+05:30,6.817495822906494,7.390530109405518,6.660402774810791,6.731809139251709,4.422155380249023,347866683,0.0,0.0
1996-07-09 00:00:00+05:30,6.678254127502441,7.390530109405518,6.140923023223877,6.401556015014648,4.2052106857299805,541834730,0.0,0.0
1996-07-10 00:00:00+05:30,6.176626205444336,6.424763202667236,6.14449405670166,6.292661190032959,4.1336774826049805,479966058,0.0,0.0
1996-07-11 00:00:00+05:30,6.372992992401123,6.515804767608643,6.267669200897217,6.308728218078613,4.144231796264648,458245222,0.0,0.0
1996-07-12 00:00:00+05:30,6.265883922576904,6.281949996948242,6.01774787902832,6.0730881690979,3.989438772201538,688976239,0.0,0.0
1996-07-15 00:00:00+05:30,6.033813953399658,6.712172031402588,5.930274963378906,6.410480976104736,4.211073875427246,1448889005,0.0,0.0
1996-07-16 00:00:00+05:30,7.140608787536621,7.752915859222412,7.140608787536621,7.7422051429748535,5.0858893394470215,858611628,0.0,0.0
1996-07-17 00:00:00+05:30,7.461935997009277,8.175996780395508,7.340546131134033,7.879662036895752,5.176185607910156,1115459465,0.0,0.0
1996-07-18 00:00:00+05:30,7.995697021484375,8.27418041229248,7.995697021484375,8.259899139404297,5.425965785980225,848594275,0.0,0.0
1996-07-19 00:00:00+05:30,8.334875106811523,8.674054145812988,8.334875106811523,8.668699264526367,5.694507598876953,393554662,0.0,0.0
1996-07-22 00:00:00+05:30,8.390214920043945,8.843644142150879,8.011762619018555,8.540167808532715,5.610073566436768,405630663,0.0,0.0
1996-07-23 00:00:00+05:30,8.854354858398438,8.968605041503906,8.438413619995117,8.613359451293945,5.658154010772705,488003187,0.0,0.0
1996-07-24 00:00:00+05:30,8.392000198364258,8.392000198364258,7.752915859222412,7.7743377685546875,5.106997489929199,447774126,0.0,0.0
1996-07-25 00:00:00+05:30,7.70471715927124,7.818965911865234,7.386960029602051,7.424448013305664,4.877152919769287,593621628,0.0,0.0
1996-07-26 00:00:00+05:30,7.390530109405518,7.547623157501221,7.2262959480285645,7.428018093109131,4.879498481750488,534079089,0.0,0.0
1996-07-29 00:00:00+05:30,7.527987003326416,7.792189121246338,7.483357906341553,7.576186180114746,4.97683048248291,442365624,0.0,0.0
1996-07-30 00:00:00+05:30,7.465506076812744,7.497639179229736,7.197732925415039,7.376248836517334,4.845491409301758,411938248,0.0,0.0
1996-07-31 00:00:00+05:30,7.426232814788818,7.738635063171387,7.062061786651611,7.633310794830322,5.0143561363220215,419615464,0.0,0.0
1996-08-01 00:00:00+05:30,7.781477928161621,7.854669094085693,7.447655200958252,7.4940690994262695,4.922887802124023,573738171,0.0,0.0
1996-08-02 00:00:00+05:30,7.469077110290527,7.549407958984375,7.33697509765625,7.392314910888672,4.856045722961426,363985756,0.0,0.0
1996-08-05 00:00:00+05:30,7.376248836517334,7.42266321182251,7.249503135681152,7.278065204620361,4.780993461608887,229500029,0.0,0.0
1996-08-06 00:00:00+05:30,7.24771785736084,7.479787826538086,7.181666851043701,7.353042125701904,4.83024787902832,330688876,0.0,0.0
1996-08-07 00:00:00+05:30,7.381604194641113,7.551194190979004,7.33697509765625,7.517275810241699,4.938131809234619,305888471,0.0,0.0
1996-08-08 00:00:00+05:30,7.565474987030029,7.611888885498047,7.33697509765625,7.3708930015563965,4.8419718742370605,287014731,0.0,0.0
1996-08-09 00:00:00+05:30,7.383388996124268,7.476216793060303,7.319124221801758,7.429802894592285,4.88067102432251,237997904,0.0,0.0
1996-08-12 00:00:00+05:30,7.461935997009277,7.517275810241699,7.394100189208984,7.428018093109131,4.879498481750488,193398067,0.0,0.0
1996-08-13 00:00:00+05:30,7.40838098526001,7.531557083129883,7.383388996124268,7.470861911773682,4.907642364501953,196437024,0.0,0.0
1996-08-14 00:00:00+05:30,7.3423309326171875,7.479787826538086,7.3423309326171875,7.369108200073242,4.840799808502197,172025941,0.0,0.0
1996-08-15 00:00:00+05:30,7.369108200073242,7.369108200073242,7.369108200073242,7.369108200073242,4.840799808502197,0,0.0,0.0
1996-08-16 00:00:00+05:30,7.372677803039551,7.42266321182251,7.3030571937561035,7.369108200073242,4.840799808502197,151178980,0.0,0.0
1996-08-19 00:00:00+05:30,7.33697509765625,7.354826927185059,7.001367092132568,7.042425155639648,4.626201152801514,224927590,0.0,0.0
1996-08-20 00:00:00+05:30,6.9710187911987305,7.26556921005249,6.931746006011963,7.119186878204346,4.676625728607178,352114219,0.0,0.0
1996-08-21 00:00:00+05:30,7.311983108520508,7.476216793060303,7.26556921005249,7.476216793060303,4.911160469055176,308818193,0.0,0.0
1996-08-22 00:00:00+05:30,7.711856842041016,7.763627052307129,7.485143184661865,7.52977180480957,4.946341037750244,469709230,0.0,0.0
1996-08-23 00:00:00+05:30,7.533341884613037,7.702931880950928,7.497639179229736,7.620814800262451,5.006147384643555,350177410,0.0,0.0
1996-08-26 00:00:00+05:30,7.551194190979004,7.6190290451049805,7.440514087677002,7.470861911773682,4.907642364501953,279394933,0.0,0.0
1996-08-27 00:00:00+05:30,7.461935997009277,7.506565093994141,7.354826927185059,7.410167217254639,4.867772102355957,301803385,0.0,0.0
1996-08-28 00:00:00+05:30,7.426232814788818,7.631525039672852,7.426232814788818,7.617243766784668,5.003800868988037,171898501,0.0,0.0
1996-08-29 00:00:00+05:30,7.638666152954102,7.65651798248291,7.52977180480957,7.545837879180908,4.956894874572754,174203626,0.0,0.0
1996-08-30 00:00:00+05:30,7.536911964416504,7.576186180114746,7.501208782196045,7.552978992462158,4.961585521697998,122273882,0.0,0.0
1996-09-02 00:00:00+05:30,7.572615146636963,7.620814800262451,7.536911964416504,7.594037055969238,4.9885573387146,118106171,0.0,0.0
1996-09-03 00:00:00+05:30,7.620814800262451,7.672584056854248,7.358397006988525,7.403026103973389,4.863082408905029,276108098,0.0,0.0
1996-09-04 00:00:00+05:30,7.363752841949463,7.429802894592285,7.322693824768066,7.411952018737793,4.868945121765137,135678901,0.0,0.0
1996-09-05 00:00:00+05:30,7.442298889160156,7.542267799377441,7.442298889160156,7.5226311683654785,4.941650390625,143526971,0.0,0.0
1996-09-06 00:00:00+05:30,7.552978992462158,7.563690185546875,7.429802894592285,7.460151195526123,4.900607109069824,111851802,0.0,0.0
1996-09-09 00:00:00+05:30,7.4583659172058105,7.461935997009277,7.372677803039551,7.403026103973389,4.863082408905029,108053807,0.0,0.0
1996-09-10 00:00:00+05:30,7.395884990692139,7.395884990692139,7.292346954345703,7.33697509765625,4.819692611694336,144573101,0.0,0.0
1996-09-11 00:00:00+05:30,7.322693824768066,7.42266321182251,7.215585231781006,7.258429050445557,4.768093585968018,124726054,0.0,0.0
1996-09-12 00:00:00+05:30,7.212015151977539,7.254858016967773,7.0870537757873535,7.204874038696289,4.732913494110107,271684106,0.0,0.0
1996-09-13 00:00:00+05:30,7.2459330558776855,7.260213851928711,7.124542236328125,7.142394065856934,4.6918721199035645,181943862,0.0,0.0
1996-09-16 00:00:00+05:30,7.106690883636475,7.106690883636475,6.833561897277832,6.8871169090271,4.524178504943848,209209043,0.0,0.0
1996-09-17 00:00:00+05:30,6.892471790313721,7.069201946258545,6.883546829223633,6.990655899047852,4.592192649841309,177238381,0.0,0.0
1996-09-18 00:00:00+05:30,6.962092876434326,7.40838098526001,6.953167915344238,7.331620216369629,4.816174030303955,203848156,0.0,0.0
1996-09-19 00:00:00+05:30,7.353042125701904,7.410167217254639,7.033498764038086,7.067417144775391,4.642617225646973,245822166,0.0,0.0
1996-09-20 00:00:00+05:30,7.0549211502075195,7.174526214599609,6.997796058654785,7.028143882751465,4.616818904876709,159067662,0.0,0.0
1996-09-23 00:00:00+05:30,6.999581813812256,7.033498764038086,6.860340118408203,6.937100887298584,4.557012557983398,163084127,0.0,0.0
1996-09-24 00:00:00+05:30,6.962092876434326,7.065631866455078,6.944242000579834,6.990655899047852,4.592192649841309,132116180,0.0,0.0
1996-09-25 00:00:00+05:30,7.065631866455078,7.17631196975708,7.015647888183594,7.040639877319336,4.625027179718018,148154028,0.0,0.0
1996-09-26 00:00:00+05:30,7.004937171936035,7.029929161071777,6.872836112976074,6.929961204528809,4.5523223876953125,131553203,0.0,0.0
1996-09-27 00:00:00+05:30,6.924604892730713,6.924604892730713,6.681824207305908,6.717527866363525,4.412774562835693,258151647,0.0,0.0
1996-09-30 00:00:00+05:30,6.676468849182129,6.851414203643799,6.619344234466553,6.821065902709961,4.4807891845703125,248744886,0.0,0.0
1996-10-01 00:00:00+05:30,6.854983806610107,6.885332107543945,6.731809139251709,6.803215026855469,4.469062328338623,186225010,0.0,0.0
1996-10-02 00:00:00+05:30,6.803215026855469,6.803215026855469,6.803215026855469,6.803215026855469,4.469062328338623,0,0.0,0.0
1996-10-03 00:00:00+05:30,6.872836112976074,6.958522796630859,6.722883224487305,6.772867202758789,4.449126243591309,152664847,0.0,0.0
1996-10-04 00:00:00+05:30,6.810355186462402,6.86391019821167,6.649692058563232,6.80856990814209,4.472580909729004,180091079,0.0,0.0
